TableID,ColumnID,RowID,URI_sub,URI_gt,ok
38428277_0_1311643810102462607,1,100,http://dbpedia.org/resource/Rio_Bravo,"http://dbpedia.org/resource/Rio_Bravo_(film) http://dbpedia.org/resource/Rio_Bravo_(movie) http://dbpedia.org/resource/Rio_Bravo_(1959) http://dbpedia.org/resource/Rio_Bravo_(film) http://dbpedia.org/resource/Rio_Bravo,_film http://dbpedia.org/resource/Rio_Bravo_(1959_film)",0
22864497_0_8632623712684511496,0,181,http://dbpedia.org/resource/Legendary,http://dbpedia.org/resource/Legendary_(video_game) http://dbpedia.org/resource/Legendary_the_box http://dbpedia.org/resource/Legendary_(computer_game) http://dbpedia.org/resource/Legendary_(game) http://dbpedia.org/resource/Legendary:_The_Box http://dbpedia.org/resource/Legendary_(video_game) http://dbpedia.org/resource/Nari_(creature),0
13719111_1_5719401842463579519,0,225,http://dbpedia.org/resource/Spot-flanked_barbet,http://dbpedia.org/resource/Hairy-breasted_Barbet http://dbpedia.org/resource/Hairy-breasted http://dbpedia.org/resource/Tricholaema_hirsuta http://dbpedia.org/resource/Hairy-breasted_barbet http://dbpedia.org/resource/Hairy-breasted_Barbet,0
39759273_0_1427898308030295194,1,3,http://dbpedia.org/resource/Alice_in_Wonderland,http://dbpedia.org/resource/Alice_in_Wonderland_(2010_film) http://dbpedia.org/resource/List_of_characters_from_Alice_in_Wonderland_(2010_film) http://dbpedia.org/resource/Through_the_Looking_Glass_(2016_film) http://dbpedia.org/resource/Tim_Burton's_Alice_in_Wonderland http://dbpedia.org/resource/Bayard_the_Bloodhound http://dbpedia.org/resource/Alice_in_Wonderland_(2010) http://dbpedia.org/resource/Alice_in_Wonderland_(2008_film) http://dbpedia.org/resource/Alice_In_Wonderland_(2010_film) http://dbpedia.org/resource/Mairi_Ella_Challen http://dbpedia.org/resource/Into_the_Looking-Glass_(film) http://dbpedia.org/resource/Alice_in_Wonderland_2_(film) http://dbpedia.org/resource/Hamish_Ascot http://dbpedia.org/resource/Alice_in_Wonderland_2010 http://dbpedia.org/resource/Alice_in_Wonderland:_An_IMAX_3D_Experience http://dbpedia.org/resource/Into_the_Looking_Glass_(film) http://dbpedia.org/resource/Alice_in_Wonderland_(2009_film) http://dbpedia.org/resource/Alice_in_Wonderland:_Into_the_Looking_Glass http://dbpedia.org/resource/Margaret_Kingsleigh http://dbpedia.org/resource/Alice_in_Wonderland_(2010_film),0
13719111_1_5719401842463579519,0,136,http://dbpedia.org/resource/Great_blue_turaco,http://dbpedia.org/resource/Ross's_Turaco http://dbpedia.org/resource/Ross's_Turaco http://dbpedia.org/resource/Musophaga_rossae http://dbpedia.org/resource/Ross'_Turaco http://dbpedia.org/resource/Ross's_turaco http://dbpedia.org/resource/Lady_Ross'_turaco http://dbpedia.org/resource/Ross'_turaco http://dbpedia.org/resource/Lady_Ross's_turaco,0
22864497_0_8632623712684511496,0,285,NOT FOUND URI,http://dbpedia.org/resource/SBK_X:_Superbike_World_Championship http://dbpedia.org/resource/SBK_X:_Superbike_World_Championship,0
8468806_0_4382447409703007384,1,13,NOT FOUND URI,"http://dbpedia.org/resource/Lake_Ontario http://dbpedia.org/resource/Lac_de_Frontenac http://dbpedia.org/resource/Ontario,_Lake http://dbpedia.org/resource/Lake_Ontario http://dbpedia.org/resource/Lac_Ontario http://dbpedia.org/resource/Lake_ontario http://dbpedia.org/resource/Ontario_Lake http://dbpedia.org/resource/Lago_Ontario http://dbpedia.org/resource/Ontario,_Lake_(N.Y._and_Ont.)",0
13719111_1_5719401842463579519,0,398,http://dbpedia.org/resource/Jameson's_wattle-eye,http://dbpedia.org/resource/Yellow-bellied_Wattle-eye http://dbpedia.org/resource/Platysteira_concreta http://dbpedia.org/resource/Yellow-bellied_Wattle-eye http://dbpedia.org/resource/Yellow-bellied_wattle-eye http://dbpedia.org/resource/Dyaphorophyia_concreta,0
16767252_0_2409448375013995751,1,14,http://dbpedia.org/resource/Aliens,http://dbpedia.org/resource/Aliens_(film) http://dbpedia.org/resource/M577_A._P._C. http://dbpedia.org/resource/M577_A.P.C. http://dbpedia.org/resource/LV-426 http://dbpedia.org/resource/M56_Smart_Gun http://dbpedia.org/resource/United_States_Colonial_Marine_Corps http://dbpedia.org/resource/Us_colonial_marines http://dbpedia.org/resource/M41A_(Pulse_Rifle) http://dbpedia.org/resource/M577_APC http://dbpedia.org/resource/Hadley's_hope http://dbpedia.org/resource/United_States_Colonial_Marines http://dbpedia.org/resource/Aliens_(1986) http://dbpedia.org/resource/M59/B_Smartgun http://dbpedia.org/resource/Aliens_(1986_film) http://dbpedia.org/resource/M577_A_P_C http://dbpedia.org/resource/Cast_of_Aliens http://dbpedia.org/resource/Aliens_.28film.29 http://dbpedia.org/resource/Private_William_Hudson http://dbpedia.org/resource/M41A_%22Pulse_Rifle%22 http://dbpedia.org/resource/M41A_pulse_rifle http://dbpedia.org/resource/M41A/2_Pulse_Rifle http://dbpedia.org/resource/Carrie_Henn_(actress) http://dbpedia.org/resource/Aliens_(1986_movie) http://dbpedia.org/resource/Alien_II http://dbpedia.org/resource/Aliens_Special_Edition http://dbpedia.org/resource/ZX-76_Shotgun http://dbpedia.org/resource/M41a http://dbpedia.org/resource/M56_smart_gun http://dbpedia.org/resource/Aliens_special_edition http://dbpedia.org/resource/Aliens_film http://dbpedia.org/resource/M41A_Pulse_Rifle http://dbpedia.org/resource/Aliens_2 http://dbpedia.org/resource/Lv426 http://dbpedia.org/resource/M41A http://dbpedia.org/resource/Aliens_(film) http://dbpedia.org/resource/Sergeant_apone http://dbpedia.org/resource/Alin_II http://dbpedia.org/resource/Carrie_Henn http://dbpedia.org/resource/LB-426 http://dbpedia.org/resource/Aliens_(movie) http://dbpedia.org/resource/U.s._colonial_marines,0
39107734_2_2329160387535788734,1,11,http://dbpedia.org/resource/Madrid-Barajas_Airport,http://dbpedia.org/resource/Madrid%E2%80%93Barajas_Airport http://dbpedia.org/resource/Madrid%E2%80%93Barajas_Airport,0
20135078_0_7570343137119682530,1,74,http://dbpedia.org/resource/The_Green_Mile,http://dbpedia.org/resource/The_Green_Mile_(film) http://dbpedia.org/resource/The_Green_Mile(movie) http://dbpedia.org/resource/The_Green_Mile_(movie) http://dbpedia.org/resource/Percy_Wetmore http://dbpedia.org/resource/The_Green_Mile_(film) http://dbpedia.org/resource/The_green_mile_(film),0
22864497_0_8632623712684511496,0,197,http://dbpedia.org/resource/Meet_the_Robinsons,http://dbpedia.org/resource/Meet_the_Robinsons_(video_game) http://dbpedia.org/resource/Disney's_Meet_the_Robinsons http://dbpedia.org/resource/Meet_the_Robinsons_(video_game) http://dbpedia.org/resource/Disney's_Meet_the_Robinsons_(video_game) http://dbpedia.org/resource/Disney's_Meet_the_Robinsons_(Game) http://dbpedia.org/resource/Meet_the_Robinsons_(computer_game),0
38428277_0_1311643810102462607,1,43,http://dbpedia.org/resource/Notorious,http://dbpedia.org/resource/Notorious_(1946_film) http://dbpedia.org/resource/Notorious_(1946_film) http://dbpedia.org/resource/Notorious!,0
91959037_0_7907661684242014480,1,76,NOT FOUND URI,http://dbpedia.org/resource/Burnout_3:_Takedown http://dbpedia.org/resource/Burnout_3:_Takedown http://dbpedia.org/resource/Burnout_3_OST http://dbpedia.org/resource/Burnout_3_ost http://dbpedia.org/resource/Burnout_three_takedown http://dbpedia.org/resource/Burnout_3 http://dbpedia.org/resource/Burnout_3:Takedown http://dbpedia.org/resource/Burnout_takedown http://dbpedia.org/resource/Burnout_three http://dbpedia.org/resource/B3_Takedown http://dbpedia.org/resource/Burnout_3_Takedown,0
13719111_1_5719401842463579519,0,301,http://dbpedia.org/resource/Equatorial_akalat,http://dbpedia.org/resource/Forest_Robin http://dbpedia.org/resource/Forest-robins http://dbpedia.org/resource/Stiphrornis_erythrothorax http://dbpedia.org/resource/Forest_robin http://dbpedia.org/resource/Forest-Robins http://dbpedia.org/resource/Forest_robins http://dbpedia.org/resource/Stiphrornis http://dbpedia.org/resource/Forest_Robin http://dbpedia.org/resource/Forest_Robins http://dbpedia.org/resource/Forest-robin http://dbpedia.org/resource/Forest-Robin,0
13719111_1_5719401842463579519,0,418,http://dbpedia.org/resource/White-shouldered_tit,http://dbpedia.org/resource/Stripe-breasted_Tit http://dbpedia.org/resource/Parus_fasciiventer http://dbpedia.org/resource/Stripe-breasted_tit http://dbpedia.org/resource/Melaniparus_fasciiventer http://dbpedia.org/resource/Stripe-breasted_Tit,0
13719111_1_5719401842463579519,0,281,http://dbpedia.org/resource/Slender-billed_greenbul,http://dbpedia.org/resource/Shelley's_Greenbul http://dbpedia.org/resource/Shelley's_greenbul http://dbpedia.org/resource/Kakamega_greenbul http://dbpedia.org/resource/Andropadus_masukuensis http://dbpedia.org/resource/Arizelocichla_masukuensis http://dbpedia.org/resource/Arizelocichla_kakamegae http://dbpedia.org/resource/Andropadus_kakamegae http://dbpedia.org/resource/Kakamega_Greenbul http://dbpedia.org/resource/Shelley's_Greenbul,0
50245608_0_871275842592178099,0,97,http://dbpedia.org/resource/Grand_Prix,http://dbpedia.org/resource/Grand_Prix_(1966_film) http://dbpedia.org/resource/Grand_Prix_(1966_film),0
11833461_1_3811022039809817402,0,21,NOT FOUND URI,http://dbpedia.org/resource/Gradius_III http://dbpedia.org/resource/Gradius_III:_From_Legend_to_Myth http://dbpedia.org/resource/Gradius_III_(soundtrack) http://dbpedia.org/resource/Gradius_3 http://dbpedia.org/resource/Gradius_III,0
91959037_0_7907661684242014480,1,174,NOT FOUND URI,http://dbpedia.org/resource/James_Bond_007:_Nightfire http://dbpedia.org/resource/Nightfire http://dbpedia.org/resource/007_Nightfire http://dbpedia.org/resource/Phoenix_International_Corporation http://dbpedia.org/resource/007:_Nightfire http://dbpedia.org/resource/Rafael_Drake http://dbpedia.org/resource/Snow_guards http://dbpedia.org/resource/Armitage_Rook http://dbpedia.org/resource/Samurai_Laser http://dbpedia.org/resource/Alexander_mayhew http://dbpedia.org/resource/Raphael_Drake http://dbpedia.org/resource/James_Bond_007:_NightFire http://dbpedia.org/resource/Makiko_Hayashi http://dbpedia.org/resource/List_of_James_Bond_characters_in_Nightfire http://dbpedia.org/resource/James_Bond:_Nightfire http://dbpedia.org/resource/James_Bond_007:_Nightfire_Gamecube http://dbpedia.org/resource/James_Bond_007:_Nightfire http://dbpedia.org/resource/List_of_characters_in_Nightfire http://dbpedia.org/resource/Night_Fire_007 http://dbpedia.org/resource/Nightfire:_Source,0
53822652_0_5767892317858575530,1,83,http://dbpedia.org/resource/Red,http://dbpedia.org/resource/Red_%282010_film%29 http://dbpedia.org/resource/Red_%282010_film%29,0
13719111_1_5719401842463579519,0,26,http://dbpedia.org/resource/Saddle-billed_stork,http://dbpedia.org/resource/Marabou_Stork http://dbpedia.org/resource/Leptoptilos_crumeniferus http://dbpedia.org/resource/Marabou_stork http://dbpedia.org/resource/Leptoptilos_crumenifer http://dbpedia.org/resource/Marabou_Stork http://dbpedia.org/resource/Maribou_stork,0
58891288_0_1117541047012405958,1,23,http://dbpedia.org/resource/One_Flew_over_the_Cuckoo's_Nest,http://dbpedia.org/resource/One_Flew_Over_the_Cuckoo's_Nest_(film) http://dbpedia.org/resource/Cuckoo's_Nest_(film) http://dbpedia.org/resource/One_Flew_Over_The_Cuckoo's_Nest_(film) http://dbpedia.org/resource/One_Flew_Over_the_Cuckoo's_Nest_(film) http://dbpedia.org/resource/One_flew_over_the_cuckoo's_nest_(film) http://dbpedia.org/resource/One_Flew_over_the_Cuckoo's_Nest_(film) http://dbpedia.org/resource/One_Flew_Over_the_Cuckoo's_Nest_(movie),0
22864497_0_8632623712684511496,0,250,http://dbpedia.org/resource/Prince_of_Persia,http://dbpedia.org/resource/Prince_of_Persia_(2008_video_game) http://dbpedia.org/resource/Prince_of_Persia_2008 http://dbpedia.org/resource/Prince_of_Persia:_Prodigy http://dbpedia.org/resource/Prince_of_Persia_(2008_game) http://dbpedia.org/resource/Prince_of_persia_2008 http://dbpedia.org/resource/Prince_of_Persia_(2008_video_game) http://dbpedia.org/resource/Prince_of_Persia_(2008_computer_game) http://dbpedia.org/resource/Prince_of_Persia_(2008) http://dbpedia.org/resource/Pop2008,0
50245608_0_871275842592178099,0,128,http://dbpedia.org/resource/Matrix,"http://dbpedia.org/resource/The_Matrix http://dbpedia.org/resource/What_is_the_matrix http://dbpedia.org/resource/The_Matrix_(film) http://dbpedia.org/resource/The_matrix http://dbpedia.org/resource/Matrix,_the http://dbpedia.org/resource/The_Matrix http://dbpedia.org/resource/Matrix_(movie) http://dbpedia.org/resource/THE_MATRIX_(1999) http://dbpedia.org/resource/The_MAtrix http://dbpedia.org/resource/Duh!_Matrix http://dbpedia.org/resource/Matrix_movie http://dbpedia.org/resource/Follow_the_white_rabbit http://dbpedia.org/resource/TheMatrix http://dbpedia.org/resource/The_Matrix_(1999_film) http://dbpedia.org/resource/Matrix_(film) http://dbpedia.org/resource/Matrix_(1999_film) http://dbpedia.org/resource/Whatisthematrix http://dbpedia.org/resource/Metacortex",0
84548468_0_5955155464119382182,1,51,http://dbpedia.org/resource/Doctor_Zhivago,http://dbpedia.org/resource/Doctor_Zhivago_(film) http://dbpedia.org/resource/Gromeko_family http://dbpedia.org/resource/Doctor_Zhivago_(film)_(redirect) http://dbpedia.org/resource/Dr._Zhivago_(film) http://dbpedia.org/resource/Doctor_Zhivago_(film) http://dbpedia.org/resource/Doctor_Zhivago_(1965_film),0
46671561_0_6122315295162029872,0,3,http://dbpedia.org/resource/Alone_in_the_Dark,http://dbpedia.org/resource/Alone_in_the_Dark_(2008_video_game) http://dbpedia.org/resource/Alone_in_the_Dark:_Near_Death_Investigation http://dbpedia.org/resource/Centraldark http://dbpedia.org/resource/Central_dark http://dbpedia.org/resource/Alone_in_the_dark_5 http://dbpedia.org/resource/Alone_in_the_Dark_(2008_computer_game) http://dbpedia.org/resource/Alone_in_the_Dark_5 http://dbpedia.org/resource/Alone_in_the_Dark_(2008) http://dbpedia.org/resource/Alone_in_the_Dark_(2008_video_game) http://dbpedia.org/resource/Alone_in_the_Dark:_Inferno,0
21362676_0_6854186738074119688,1,72,http://dbpedia.org/resource/The_Killing_Fields,http://dbpedia.org/resource/The_Killing_Fields_(film) http://dbpedia.org/resource/The_Killing_Fields_(movie) http://dbpedia.org/resource/The_Killing_Fields_(film),0
13719111_1_5719401842463579519,0,413,http://dbpedia.org/resource/African_hill_babbler,http://dbpedia.org/resource/Arrow-marked_Babbler http://dbpedia.org/resource/Turdoides_jardineii http://dbpedia.org/resource/Arrow-marked_babbler http://dbpedia.org/resource/Arrow-marked_Babbler,0
58891288_0_1117541047012405958,1,83,http://dbpedia.org/resource/Groundhog_Day,http://dbpedia.org/resource/Groundhog_Day_(film) http://dbpedia.org/resource/Groundhog_Day_(movie) http://dbpedia.org/resource/Groundhog_Day_(film http://dbpedia.org/resource/Groundhog_Day_(film) http://dbpedia.org/resource/Groundhog_Day_movie http://dbpedia.org/resource/Ned_Ryerson http://dbpedia.org/resource/Groundhog_day_movie http://dbpedia.org/resource/Groundhog_Day_(1993_movie),0
46671561_0_6122315295162029872,0,100,http://dbpedia.org/resource/NBA_2K9,http://dbpedia.org/resource/NBA_2K_(series) http://dbpedia.org/resource/NBA_2K http://dbpedia.org/resource/Nba_2k7_ps3 http://dbpedia.org/resource/NBA_2K18 http://dbpedia.org/resource/NBA_2k7 http://dbpedia.org/resource/Nba_2k http://dbpedia.org/resource/NBA2K http://dbpedia.org/resource/NBA_2K_series http://dbpedia.org/resource/NBA_2k1 http://dbpedia.org/resource/NBA_2K_(series) http://dbpedia.org/resource/Nba_2k8,0
91959037_0_7907661684242014480,1,291,NOT FOUND URI,http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six_3:_Raven_Shield http://dbpedia.org/resource/Rainbow_six_3:_Raven_Shield http://dbpedia.org/resource/Tom_Clancy's_rainbow_six_III http://dbpedia.org/resource/Raven_Shield:_Athena_Sword http://dbpedia.org/resource/Rainbow_Six_3_Raven_Shield http://dbpedia.org/resource/Tom_Clancys_Raven_Shield http://dbpedia.org/resource/Rainbow_Six_3:_Raven_Sheild http://dbpedia.org/resource/Raven_Sheild http://dbpedia.org/resource/Rainbow_Six_3:_raven_sheild http://dbpedia.org/resource/Tom_Clancy's_Raven_Shield http://dbpedia.org/resource/Tom_Clancy's_Rainbow_six_3 http://dbpedia.org/resource/Rainbow_six_3_Raven_Shield http://dbpedia.org/resource/Tom_Clancys_rainbow_six_3 http://dbpedia.org/resource/Rainbow_6_3 http://dbpedia.org/resource/Rainbow_six_3:_raven_shield http://dbpedia.org/resource/Raven_Shield http://dbpedia.org/resource/Athena_sword http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six_3 http://dbpedia.org/resource/Rainbow_Six:_Black_Arrow http://dbpedia.org/resource/Rainbow_six_3_raven_shield http://dbpedia.org/resource/Tom_Clancy's_raven_shield http://dbpedia.org/resource/Rainbow_6_III http://dbpedia.org/resource/Tom_Clancy's_rainbow_six_3 http://dbpedia.org/resource/Rainbow_Six_3_Raven_shield http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six_3:_Black_Arrow http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six_3:_Iron_Wrath http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six_3:_Raven_Shield http://dbpedia.org/resource/Tom_Clancys_Rainbow_six_3 http://dbpedia.org/resource/Tom_clancy's_raven_shield http://dbpedia.org/resource/Tom_clancys_raven_shield http://dbpedia.org/resource/Rainbow_Six_3:_raven_shield http://dbpedia.org/resource/Ravenshield http://dbpedia.org/resource/Rainbow_Six_III http://dbpedia.org/resource/Tom_clancys_rainbow_six_3 http://dbpedia.org/resource/Tom_Clancys_Rainbow_Six_3 http://dbpedia.org/resource/Rainbow_six_3:_Raven_Sheild http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six_III http://dbpedia.org/resource/Athena_Sword http://dbpedia.org/resource/Rainbow_six_III http://dbpedia.org/resource/Raven_sheild http://dbpedia.org/resource/Tom_clancy's_rainbow_six_3 http://dbpedia.org/resource/Ranbow_Six_3:_Raven_Shield http://dbpedia.org/resource/Rainbow_six_3 http://dbpedia.org/resource/Tom_Clancy's_Rainbow_six_III http://dbpedia.org/resource/Tom_clancy's_rainbow_six_III http://dbpedia.org/resource/Death_Goggles http://dbpedia.org/resource/Rainbow_six_3:_raven_sheild http://dbpedia.org/resource/Rainbow_Six_3:_Black_Arrow http://dbpedia.org/resource/Rainbow_Six_3:_Raven_Shield http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six_3:_Athena_Sword http://dbpedia.org/resource/Raven_shield http://dbpedia.org/resource/Rainbow_Six_3_raven_shield http://dbpedia.org/resource/Rainbow_Six_3:_Raven_shield http://dbpedia.org/resource/Tom_clancys_Raven_Shield http://dbpedia.org/resource/Tom_Clancys_raven_shield http://dbpedia.org/resource/Rainbow_Six_3 http://dbpedia.org/resource/Rainbow_six_3_Raven_shield,0
